Date,Open,High,Low,Close,Adj Close,Volume
2007-02-26,46021000000,46450000000,45885000000,46207000000,46207000000,94900800
2007-02-27,46190000000,46190000000,42571000000,43145000000,43145000000,189354000
2007-02-28,43150000000,43923000000,43122000000,43892000000,43892000000,176098100
2007-03-01,43886000000,43886000000,42037000000,43517000000,43517000000,131228800
2007-03-02,43518000000,43518000000,42297000000,42370000000,42370000000,199570400
2007-03-05,42370000000,42370000000,41117000000,41179000000,41179000000,123682700
2007-03-06,41192000000,43218000000,41192000000,43218000000,43218000000,119195300
2007-03-07,43224000000,43396000000,42660000000,42667000000,42667000000,128354000
2007-03-08,42672000000,43726000000,42672000000,43466000000,43466000000,85353800
2007-03-09,43466000000,44173000000,43466000000,44133000000,44133000000,129008600
2007-03-12,44133000000,44406000000,43845000000,44249000000,44249000000,116185400
2007-03-13,44249000000,44249000000,42724000000,42749000000,42749000000,159221400
2007-03-14,42749000000,43290000000,42051000000,43288000000,43288000000,160333800
2007-03-15,43289000000,43573000000,42951000000,43278000000,43278000000,136954300
2007-03-16,43278000000,43568000000,42598000000,42730000000,42730000000,112346700
2007-03-19,42734000000,43714000000,42734000000,43713000000,43713000000,142704400
2007-03-20,43713000000,44353000000,43679000000,44351000000,44351000000,165675100
2007-03-21,44350000000,45631000000,44350000000,45631000000,45631000000,201404600
2007-03-22,45631000000,45950000000,45272000000,45424000000,45424000000,139703500
2007-03-23,45425000000,45759000000,45168000000,45533000000,45533000000,82313000
2007-03-26,45533000000,45712000000,44965000000,45645000000,45645000000,78423800
2007-03-27,45646000000,45646000000,45143000000,45207000000,45207000000,95099400
2007-03-28,45204000000,45204000000,44315000000,44484000000,44484000000,132180500
2007-03-29,44493000000,45570000000,44493000000,45355000000,45355000000,134403900
2007-03-30,45355000000,45805000000,45138000000,45805000000,45805000000,124972500
2007-04-02,45805000000,45805000000,45225000000,45597000000,45597000000,141629100
2007-04-03,45601000000,46481000000,45601000000,46288000000,46288000000,208963000
2007-04-04,46290000000,46692000000,46113000000,46554000000,46554000000,121560000
2007-04-05,46555000000,46767000000,46418000000,46647000000,46647000000,113833700
2007-04-09,46650000000,47239000000,46650000000,46855000000,46855000000,124565500
2007-04-10,46855000000,47234000000,46822000000,47174000000,47174000000,165433200
2007-04-11,47173000000,47573000000,46680000000,46939000000,46939000000,169053700
2007-04-12,46941000000,47389000000,46506000000,47347000000,47347000000,117205600
2007-04-13,47347000000,47968000000,47267000000,47926000000,47926000000,122908200
2007-04-16,47925000000,49022000000,47925000000,48921000000,48921000000,155061700
2007-04-17,48923000000,49156000000,48631000000,48755000000,48755000000,140107200
2007-04-18,48760000000,49339000000,48456000000,48710000000,48710000000,190930900
2007-04-19,48705000000,48837000000,47917000000,48762000000,48762000000,168338300
2007-04-20,48763000000,49459000000,48763000000,49408000000,49408000000,155979900
2007-04-23,49409000000,49477000000,49097000000,49162000000,49162000000,84795800
2007-04-24,49162000000,49259000000,48602000000,49071000000,49071000000,85154000
2007-04-25,49072000000,49816000000,49072000000,49676000000,49676000000,139457700
2007-04-26,49678000000,49856000000,49060000000,49068000000,49068000000,130519800
2007-04-27,49067000000,49232000000,48311000000,49230000000,49230000000,97450000
2007-04-30,49222000000,49482000000,48744000000,48956000000,48956000000,155714300
2007-05-02,48955000000,49630000000,48953000000,49472000000,49472000000,82439200
2007-05-03,49472000000,50318000000,49472000000,50218000000,50218000000,61496600
2007-05-04,50218000000,50898000000,50218000000,50598000000,50598000000,48752600
2007-05-07,50591000000,50618000000,50154000000,50282000000,50282000000,30581600
2007-05-08,50276000000,50369000000,49526000000,50278000000,50278000000,58598200
2007-05-09,50277000000,51369000000,50149000000,51300000000,51300000000,129546400
2007-05-10,51298000000,51298000000,50205000000,50235000000,50235000000,183381300
2007-05-11,50235000000,51083000000,50235000000,50902000000,50902000000,146071500
2007-05-14,50910000000,51066000000,50298000000,50511000000,50511000000,82391800
2007-05-15,50511000000,51042000000,50370000000,50518000000,50518000000,88112800
2007-05-16,50518000000,51738000000,50518000000,51738000000,51738000000,154949100
2007-05-17,51741000000,51959000000,51374000000,51631000000,51631000000,100343900
2007-05-18,51633000000,52088000000,51499000000,52078000000,52078000000,103165200
2007-05-21,52078000000,52691000000,52078000000,52423000000,52423000000,128956500
2007-05-22,52424000000,52561000000,52039000000,52208000000,52208000000,54601200
2007-05-23,52210000000,52505000000,51670000000,51813000000,51813000000,177385300
2007-05-24,51813000000,51891000000,50214000000,50531000000,50531000000,104114900
2007-05-25,50541000000,51633000000,50541000000,51618000000,51618000000,93920400
2007-05-28,51616000000,52209000000,51616000000,52120000000,52120000000,58686200
2007-05-29,52121000000,52545000000,51271000000,51713000000,51713000000,158100700
2007-05-30,51706000000,52595000000,50607000000,52528000000,52528000000,140483000
2007-05-31,52536000000,52877000000,52098000000,52268000000,52268000000,125166600
2007-06-01,52271000000,53423000000,52271000000,53423000000,53423000000,148685200
2007-06-04,53423000000,53423000000,52651000000,53243000000,53243000000,90055800
2007-06-05,53245000000,53271000000,52673000000,53162000000,53162000000,89869200
2007-06-06,53162000000,53162000000,51869000000,52049000000,52049000000,92944800
2007-06-08,52045000000,52500000000,50885000000,52330000000,52330000000,84325800
2007-06-11,52324000000,52952000000,52184000000,52777000000,52777000000,81569800
2007-06-12,52776000000,52776000000,51643000000,51797000000,51797000000,75774200
2007-06-13,51799000000,53226000000,51799000000,52994000000,52994000000,175650400
2007-06-14,53011000000,53798000000,53009000000,53713000000,53713000000,97862600
2007-06-15,53723000000,54726000000,53723000000,54519000000,54519000000,123495800
2007-06-18,54519000000,55000000000,54355000000,54730000000,54730000000,115684800
2007-06-19,54730000000,54797000000,54450000000,54644000000,54644000000,99302200
2007-06-20,54644000000,55003000000,54029000000,54029000000,54029000000,120526300
2007-06-21,54030000000,54844000000,53911000000,54657000000,54657000000,103576000
2007-06-22,54644000000,54644000000,53952000000,54267000000,54267000000,94636800
2007-06-25,54270000000,54605000000,53605000000,54042000000,54042000000,84710200
2007-06-26,54045000000,54413000000,53842000000,53852000000,53852000000,68430600
2007-06-27,53852000000,54164000000,53202000000,54143000000,54143000000,86424600
2007-06-28,54154000000,54648000000,54147000000,54147000000,54147000000,89190200
2007-06-29,54150000000,54783000000,53958000000,54392000000,54392000000,85396000
2007-07-02,54396000000,55386000000,54396000000,55371000000,55371000000,67223800
2007-07-03,55371000000,55783000000,55259000000,55700000000,55700000000,33761000
2007-07-04,55698000000,56000000000,55598000000,55696000000,55696000000,23831400
2007-07-05,55696000000,55932000000,55345000000,55932000000,55932000000,54025000
2007-07-06,55932000000,56444000000,55932000000,56444000000,56444000000,39105400
2007-07-10,56444000000,56544000000,55678000000,55883000000,55883000000,50772400
2007-07-11,55882000000,56495000000,55628000000,56356000000,56356000000,42577400
2007-07-12,56380000000,57676000000,56378000000,57613000000,57613000000,43539800
2007-07-13,57613000000,57983000000,57327000000,57644000000,57644000000,49967000
2007-07-16,57644000000,57666000000,57035000000,57374000000,57374000000,51594200
2007-07-17,57376000000,57799000000,57307000000,57660000000,57660000000,0
2007-07-18,57660000000,57660000000,56903000000,57556000000,57556000000,0
2007-07-19,57556000000,58293000000,57556000000,58125000000,58125000000,0
2007-07-20,58125000000,58125000000,57103000000,57443000000,57443000000,36497000
2007-07-23,57443000000,58070000000,57443000000,58037000000,58037000000,40731200
2007-07-24,58036000000,58057000000,55165000000,55795000000,55795000000,61823000
2007-07-25,55797000000,56409000000,54520000000,56001000000,56001000000,79978200
2007-07-26,55998000000,55998000000,52627000000,53893000000,53893000000,80241800
2007-07-27,53893000000,54407000000,52922000000,52922000000,52922000000,64166800
2007-07-30,52925000000,54790000000,52925000000,54573000000,54573000000,46189400
2007-07-31,54602000000,55662000000,54169000000,54183000000,54183000000,60286200
2007-08-01,54170000000,54234000000,53036000000,54234000000,54234000000,60579400
2007-08-02,54245000000,54959000000,54202000000,54691000000,54691000000,46542600
2007-08-03,54697000000,54725000000,52575000000,52846000000,52846000000,83125000
2007-08-06,52846000000,53207000000,51317000000,53091000000,53091000000,81613200
2007-08-07,53092000000,54113000000,52746000000,53802000000,53802000000,37271000
2007-08-08,53804000000,55616000000,53804000000,55241000000,55241000000,64404600
2007-08-09,55213000000,55213000000,53324000000,53431000000,53431000000,50735200
2007-08-10,53431000000,53431000000,51682000000,52638000000,52638000000,58812200
2007-08-13,52647000000,53670000000,52202000000,52434000000,52434000000,48389000
2007-08-14,52434000000,52945000000,50912000000,50912000000,50912000000,49403000
2007-08-15,50912000000,51286000000,49106000000,49285000000,49285000000,108086200
2007-08-16,49281000000,49281000000,44938000000,48016000000,48016000000,94943000
2007-08-17,48026000000,49588000000,46877000000,48559000000,48559000000,69136800
2007-08-20,48561000000,49574000000,48561000000,49206000000,49206000000,40150000
2007-08-21,49208000000,50064000000,48739000000,49815000000,49815000000,25605200
2007-08-22,49815000000,51749000000,49815000000,51745000000,51745000000,26165200
2007-08-23,51745000000,52351000000,51082000000,51848000000,51848000000,18680600
2007-08-24,51845000000,52998000000,51390000000,52998000000,52998000000,48704200
2007-08-27,52995000000,53396000000,52502000000,53078000000,53078000000,23481800
2007-08-28,53072000000,53072000000,51390000000,51645000000,51645000000,20718200
2007-08-29,51648000000,52810000000,51647000000,52735000000,52735000000,20048400
2007-08-30,52728000000,53645000000,52223000000,52858000000,52858000000,28670400
2007-08-31,52874000000,54715000000,52874000000,54637000000,54637000000,46496600
2007-09-03,54641000000,54998000000,54519000000,54833000000,54833000000,5239000
2007-09-04,54834000000,55566000000,54588000000,55250000000,55250000000,9577600
2007-09-05,55243000000,55243000000,54156000000,54408000000,54408000000,2828400
2007-09-06,54413000000,55094000000,54413000000,54569000000,54569000000,5897800
2007-09-10,54554000000,54554000000,52321000000,52653000000,52653000000,4085000
2007-09-11,52660000000,53954000000,52660000000,53921000000,53921000000,4894200
2007-09-12,53922000000,54622000000,53718000000,53883000000,53883000000,5599000
2007-09-13,53883000000,55087000000,53883000000,54908000000,54908000000,3627600
2007-09-14,54909000000,55465000000,54378000000,54671000000,54671000000,5843200
2007-09-17,54671000000,54733000000,53691000000,54341000000,54341000000,4175800
2007-09-18,54351000000,56844000000,54351000000,56666000000,56666000000,7547200
2007-09-19,56675000000,58079000000,56675000000,57264000000,57264000000,7791400
2007-09-20,57263000000,57609000000,56607000000,56906000000,56906000000,4655000
2007-09-21,56919000000,57899000000,56919000000,57799000000,57799000000,7360400
2007-09-24,57799000000,58719000000,57799000000,58719000000,58719000000,5824600
2007-09-25,58717000000,58862000000,57969000000,58858000000,58858000000,3464800
2007-09-26,58859000000,59825000000,58859000000,59715000000,59715000000,6099200
2007-09-27,59713000000,61052000000,59713000000,61052000000,61052000000,6392800
2007-09-28,61054000000,61054000000,60086000000,60465000000,60465000000,5429200
2007-10-01,60465000000,62355000000,60465000000,62340000000,62340000000,15394000
2007-10-02,62341000000,62356000000,61241000000,62017000000,62017000000,6097200
2007-10-03,62021000000,62021000000,60094000000,60099000000,60099000000,6852200
2007-10-04,60102000000,61080000000,59536000000,60407000000,60407000000,8710600
2007-10-05,60408000000,62704000000,60408000000,62319000000,62319000000,9083000
2007-10-08,62319000000,62725000000,61841000000,62661000000,62661000000,4076200
2007-10-09,62661000000,63658000000,62661000000,63549000000,63549000000,7505800
2007-10-10,63550000000,63565000000,62894000000,63197000000,63197000000,4719800
2007-10-11,63197000000,64169000000,61487000000,62456000000,62456000000,5273600
2007-10-15,62456000000,63841000000,62412000000,62969000000,62969000000,4598800
2007-10-16,62965000000,62965000000,61565000000,61718000000,61718000000,4902600
2007-10-17,61720000000,63194000000,61460000000,63194000000,63194000000,7642000
2007-10-18,63192000000,63322000000,61943000000,63261000000,63261000000,4539800
2007-10-19,63270000000,63349000000,60883000000,60894000000,60894000000,5454000
2007-10-22,60884000000,61379000000,59473000000,61215000000,61215000000,4185400
2007-10-23,61214000000,62773000000,61214000000,62697000000,62697000000,7591000
2007-10-24,62693000000,62816000000,61448000000,62625000000,62625000000,7745200
2007-10-25,62628000000,63206000000,61968000000,62341000000,62341000000,6487200
2007-10-26,62346000000,64320000000,62346000000,64276000000,64276000000,6239600
2007-10-29,64275000000,65670000000,64275000000,65044000000,65044000000,7741000
2007-10-30,65044000000,65147000000,64264000000,64383000000,64383000000,7817400
2007-10-31,64385000000,65949000000,64385000000,65318000000,65318000000,4318400
2007-11-01,65317000000,65317000000,63774000000,64050000000,64050000000,6187200
2007-11-05,64049000000,64049000000,62720000000,62960000000,62960000000,9279400
2007-11-06,62967000000,64524000000,62967000000,64503000000,64503000000,4556000
2007-11-07,64503000000,64603000000,63223000000,63501000000,63501000000,112200
2007-11-08,63503000000,65283000000,63140000000,63562000000,63562000000,7195800
2007-11-09,63571000000,65281000000,62279000000,64321000000,64321000000,6871000
2007-11-12,64321000000,64321000000,61452000000,61527000000,61527000000,5393400
2007-11-13,61526000000,62933000000,61034000000,62927000000,62927000000,5980600
2007-11-14,62919000000,64896000000,62919000000,64631000000,64631000000,10894400
2007-11-16,64634000000,64802000000,63627000000,64609000000,64609000000,4450600
2007-11-19,64609000000,64609000000,62321000000,62336000000,62336000000,3819200
2007-11-21,62335000000,62335000000,59847000000,60582000000,60582000000,6540600
2007-11-22,60582000000,61102000000,60124000000,60653000000,60653000000,2223600
2007-11-23,60662000000,61334000000,60662000000,60971000000,60971000000,8923600
2007-11-26,60973000000,61560000000,59067000000,59069000000,59069000000,6195600
2007-11-27,59067000000,59971000000,58096000000,59432000000,59432000000,6147400
2007-11-28,59432000000,61858000000,59432000000,61715000000,61715000000,6116600
2007-11-29,61720000000,63190000000,61465000000,62156000000,62156000000,5978200
2007-11-30,62157000000,63701000000,62157000000,63006000000,63006000000,4849000
2007-12-03,63018000000,63682000000,62729000000,63200000000,63200000000,0
2007-12-04,63203000000,63722000000,62373000000,63482000000,63482000000,0
2007-12-05,63483000000,65204000000,63483000000,64928000000,64928000000,0
2007-12-06,64929000000,65791000000,64692000000,65791000000,65791000000,3108800
2007-12-07,65789000000,66529000000,65278000000,65639000000,65639000000,2289000
2007-12-10,65642000000,65874000000,65228000000,65446000000,65446000000,3680000
2007-12-11,65448000000,66451000000,64127000000,64512000000,64512000000,4639800
2007-12-12,64512000000,66171000000,64502000000,64742000000,64742000000,0
2007-12-13,64735000000,64735000000,62466000000,62861000000,62861000000,2936800
2007-12-14,62868000000,63455000000,62445000000,62445000000,62445000000,3054000
2007-12-17,62445000000,62445000000,59820000000,59828000000,59828000000,2242400
2007-12-18,59832000000,61421000000,59414000000,61096000000,61096000000,3616600
2007-12-19,61108000000,61734000000,60915000000,61722000000,61722000000,0
2007-12-20,61724000000,62467000000,61416000000,61716000000,61716000000,4797200
2007-12-21,61725000000,63398000000,61725000000,63098000000,63098000000,2453000
2007-12-26,63101000000,64304000000,63101000000,64288000000,64288000000,1820200
2007-12-27,64287000000,64584000000,63590000000,63774000000,63774000000,2043800
2007-12-28,63776000000,64124000000,63598000000,63886000000,63886000000,2588600
2008-01-02,63885000000,63906000000,62659000000,62815000000,62815000000,2980200
2008-01-03,62814000000,63129000000,62556000000,62892000000,62892000000,1895800
2008-01-04,62898000000,63436000000,60574000000,61037000000,61037000000,2613800
2008-01-07,61054000000,61505000000,60092000000,60772000000,60772000000,2223400
2008-01-08,60771000000,62650000000,60771000000,62081000000,62081000000,3314000
2008-01-09,62078000000,62674000000,61487000000,62674000000,62674000000,3480400
2008-01-10,62677000000,63615000000,62594000000,63515000000,63515000000,3227000
2008-01-11,63514000000,63514000000,61942000000,61942000000,61942000000,2920600
2008-01-14,61950000000,62536000000,61643000000,62188000000,62188000000,2829000
2008-01-15,62180000000,62180000000,59897000000,59907000000,59907000000,4080800
2008-01-16,59906000000,59906000000,58077000000,58777000000,58777000000,3455400
2008-01-17,58773000000,59643000000,56734000000,57037000000,57037000000,3594000
2008-01-18,57039000000,58291000000,56241000000,57506000000,57506000000,5810600
2008-01-21,57503000000,57503000000,53487000000,53709000000,53709000000,3566400
2008-01-22,53705000000,56541000000,53610000000,56097000000,56097000000,3650200
2008-01-23,56098000000,56098000000,53011000000,54235000000,54235000000,3719400
2008-01-24,54242000000,57675000000,54242000000,57463000000,57463000000,3801800
2008-01-28,57457000000,58721000000,56360000000,58594000000,58594000000,3928600
2008-01-29,58597000000,59715000000,58597000000,59530000000,59530000000,3441800
2008-01-30,59522000000,60289000000,58752000000,60289000000,60289000000,4314400
2008-01-31,60288000000,60288000000,57886000000,59490000000,59490000000,6158800
2008-02-01,59491000000,61187000000,59491000000,61080000000,61080000000,3601800
2008-02-06,61076000000,61076000000,58742000000,58969000000,58969000000,0
2008-02-07,58965000000,59581000000,58030000000,58965000000,58965000000,3993400
2008-02-08,58967000000,59520000000,58843000000,59076000000,59076000000,2023200
2008-02-11,59081000000,60805000000,59081000000,60643000000,60643000000,2569600
2008-02-12,60645000000,62828000000,60645000000,61805000000,61805000000,13473600
2008-02-13,61802000000,63002000000,61802000000,62591000000,62591000000,4423000
2008-02-14,62595000000,63224000000,61737000000,61819000000,61819000000,2359200
2008-02-15,61803000000,61803000000,60717000000,61272000000,61272000000,2353000
2008-02-18,61292000000,62883000000,61292000000,62801000000,62801000000,1497200
2008-02-19,62801000000,63590000000,62180000000,62297000000,62297000000,2089200
2008-02-20,62292000000,63780000000,61634000000,63747000000,63747000000,2756400
2008-02-21,63748000000,64631000000,63620000000,63792000000,63792000000,2422600
2008-02-22,63780000000,64609000000,63360000000,64609000000,64609000000,2075800
2008-02-25,64605000000,65013000000,64060000000,65001000000,65001000000,2370400
2008-02-26,64994000000,65399000000,63983000000,65183000000,65183000000,3564000
2008-02-27,65178000000,65968000000,64647000000,65495000000,65495000000,4842600
2008-02-28,65495000000,66005000000,65248000000,65555000000,65555000000,3693000
2008-02-29,65553000000,65553000000,63482000000,63489000000,63489000000,2817000
2008-03-03,63496000000,64644000000,63159000000,64490000000,64490000000,2267000
2008-03-04,64486000000,64530000000,62745000000,63656000000,63656000000,2141800
2008-03-05,63653000000,65045000000,63653000000,64629000000,64629000000,2322800
2008-03-06,64631000000,64676000000,62975000000,62975000000,62975000000,2246000
2008-03-07,62973000000,62973000000,61382000000,61868000000,61868000000,2489000
2008-03-10,61869000000,61923000000,59996000000,59999000000,59999000000,1901000
2008-03-11,60006000000,62368000000,60006000000,62368000000,62368000000,3223600
2008-03-12,62378000000,63036000000,62022000000,62177000000,62177000000,2316400
2008-03-13,62175000000,62413000000,60168000000,62280000000,62280000000,3854200
2008-03-14,62280000000,63028000000,60710000000,61991000000,61991000000,2813200
2008-03-17,61987000000,61987000000,59342000000,60012000000,60012000000,2131800
2008-03-18,60040000000,61933000000,60040000000,61933000000,61933000000,3084800
2008-03-19,61936000000,62372000000,58805000000,58827000000,58827000000,2229400
2008-03-20,58818000000,59170000000,57824000000,58987000000,58987000000,2717800
2008-03-24,58994000000,61083000000,58994000000,59813000000,59813000000,2289000
2008-03-25,59820000000,61616000000,59820000000,61234000000,61234000000,2523800
2008-03-26,61234000000,61849000000,60759000000,61415000000,61415000000,2351000
2008-03-27,61418000000,62200000000,60679000000,60762000000,60762000000,1639200
2008-03-28,60762000000,61062000000,60192000000,60452000000,60452000000,1673400
2008-03-31,60449000000,60982000000,59917000000,60968000000,60968000000,2168400
2008-04-01,60965000000,62788000000,60965000000,62775000000,62775000000,1205600
2008-04-02,62775000000,63816000000,62775000000,63364000000,63364000000,1076800
2008-04-03,63367000000,64731000000,62793000000,64175000000,64175000000,1039400
2008-04-04,64177000000,64630000000,63906000000,64446000000,64446000000,812800
2008-04-07,64447000000,65409000000,63919000000,64176000000,64176000000,909400
2008-04-08,64180000000,64833000000,63453000000,64540000000,64540000000,878000
2008-04-09,64540000000,64621000000,63167000000,63477000000,63477000000,863400
2008-04-10,63475000000,63646000000,62712000000,63527000000,63527000000,909400
2008-04-11,63526000000,63526000000,62459000000,62585000000,62585000000,696800
2008-04-14,62592000000,62733000000,61467000000,62153000000,62153000000,926600
2008-04-15,62151000000,62825000000,62151000000,62618000000,62618000000,841600
2008-04-16,62625000000,64314000000,62625000000,64152000000,64152000000,1237800
2008-04-17,64150000000,64945000000,63599000000,64552000000,64552000000,908400
2008-04-18,64554000000,65384000000,64554000000,64923000000,64923000000,856800
2008-04-22,64922000000,65689000000,64922000000,65413000000,65413000000,965800
2008-04-23,65413000000,65689000000,64914000000,64948000000,64948000000,862800
2008-04-24,64946000000,65086000000,64223000000,64576000000,64576000000,971600
2008-04-25,64576000000,65253000000,64172000000,65187000000,65187000000,1111000
2008-04-28,65191000000,66025000000,65191000000,65678000000,65678000000,1183000
2008-04-29,65678000000,65678000000,63706000000,63826000000,63826000000,1113600
2008-04-30,63826000000,68038000000,63826000000,67868000000,67868000000,2112800
2008-05-02,67869000000,70973000000,67865000000,69366000000,69366000000,1981800
2008-05-05,69366000000,70435000000,69366000000,70175000000,70175000000,1347400
2008-05-06,70175000000,70215000000,69561000000,70195000000,70195000000,1518000
2008-05-07,70201000000,70545000000,68599000000,69018000000,69018000000,1342600
2008-05-08,69021000000,69877000000,69014000000,69722000000,69722000000,975000
2008-05-09,69722000000,69722000000,68764000000,69646000000,69646000000,841200
2008-05-12,69646000000,70420000000,69068000000,70416000000,70416000000,966600
2008-05-13,70422000000,71084000000,70108000000,70503000000,70503000000,1207600
2008-05-14,70495000000,70966000000,70027000000,70027000000,70027000000,1200000
2008-05-15,70031000000,71492000000,70031000000,71492000000,71492000000,1144400
2008-05-16,71496000000,72767000000,71496000000,72767000000,72767000000,1348800
2008-05-19,72767000000,73794000000,72458000000,73439000000,73439000000,1494600
2008-05-20,73445000000,73522000000,72146000000,73517000000,73517000000,1256200
2008-05-21,73508000000,73780000000,72150000000,72295000000,72295000000,1465000
2008-05-23,72295000000,72295000000,70774000000,71452000000,71452000000,1094000
2008-05-26,71452000000,71988000000,71423000000,71629000000,71629000000,503200
2008-05-27,71629000000,71659000000,70335000000,70992000000,70992000000,1409600
2008-05-28,70995000000,73180000000,70734000000,73153000000,73153000000,1455000
2008-05-29,73154000000,73920000000,71695000000,71798000000,71798000000,1542600
2008-05-30,71798000000,72862000000,71766000000,72593000000,72593000000,1770400
2008-06-02,72593000000,72593000000,71352000000,71897000000,71897000000,1171000
2008-06-03,71897000000,72019000000,69602000000,70012000000,70012000000,1301200
2008-06-04,70012000000,70012000000,68465000000,68673000000,68673000000,1438400
2008-06-05,68674000000,71235000000,68674000000,71235000000,71235000000,1219200
2008-06-06,71208000000,71211000000,69515000000,69786000000,69786000000,1199800
2008-06-09,69786000000,69990000000,68534000000,69281000000,69281000000,1035000
2008-06-10,69275000000,69275000000,67067000000,67775000000,67775000000,1256000
2008-06-11,67775000000,68061000000,66715000000,66795000000,66795000000,1254200
2008-06-12,66798000000,67958000000,66798000000,67322000000,67322000000,1142800
2008-06-13,67326000000,67885000000,66907000000,67204000000,67204000000,917400
2008-06-16,67206000000,67618000000,66430000000,67285000000,67285000000,1043400
2008-06-17,67284000000,69029000000,67284000000,68438000000,68438000000,1200200
2008-06-18,68431000000,68431000000,66917000000,67090000000,67090000000,1361400
2008-06-19,67090000000,67339000000,66182000000,66590000000,66590000000,1172000
2008-06-20,66584000000,66611000000,64602000000,64614000000,64614000000,1141400
2008-06-23,64622000000,65401000000,64440000000,64640000000,64640000000,858600
2008-06-24,64636000000,65084000000,63713000000,64168000000,64168000000,1128800
2008-06-25,64173000000,66308000000,64173000000,65853000000,65853000000,1351400
2008-06-26,65804000000,65804000000,63689000000,63947000000,63947000000,1265000
2008-06-27,63951000000,64624000000,63881000000,64321000000,64321000000,1100000
2008-06-30,64326000000,65353000000,64326000000,65018000000,65018000000,970400
2008-07-01,65018000000,65018000000,62911000000,63396000000,63396000000,1261800
2008-07-02,63397000000,63945000000,61028000000,61106000000,61106000000,1309000
2008-07-03,61094000000,61601000000,59243000000,59273000000,59273000000,1207600
2008-07-04,59266000000,59779000000,58786000000,59365000000,59365000000,642000
2008-07-07,59372000000,60795000000,58731000000,59088000000,59088000000,1078400
2008-07-08,59081000000,59536000000,57945000000,59536000000,59536000000,1235600
2008-07-10,59528000000,60589000000,58338000000,60253000000,60253000000,1487000
2008-07-11,60256000000,61053000000,59603000000,60148000000,60148000000,1051000
2008-07-14,60156000000,61306000000,60156000000,60721000000,60721000000,970400
2008-07-15,60715000000,61679000000,58790000000,61015000000,61015000000,1473400
2008-07-16,61018000000,62183000000,60863000000,62056000000,62056000000,1575600
2008-07-17,62063000000,62606000000,59985000000,60109000000,60109000000,1893000
2008-07-18,60106000000,61299000000,59479000000,59988000000,59988000000,1230600
2008-07-21,60002000000,61275000000,60002000000,60772000000,60772000000,1230600
2008-07-22,60772000000,60780000000,59231000000,59647000000,59647000000,1203800
2008-07-23,59646000000,60242000000,59313000000,59421000000,59421000000,1422000
2008-07-24,59425000000,59641000000,57334000000,57434000000,57434000000,1776800
2008-07-25,57420000000,57711000000,56418000000,57199000000,57199000000,1183400
2008-07-28,57207000000,58176000000,56839000000,56869000000,56869000000,887600
2008-07-29,56869000000,58043000000,56869000000,58043000000,58043000000,1118200
2008-07-30,58069000000,59998000000,58069000000,59998000000,59998000000,1527800
2008-07-31,59998000000,60023000000,59225000000,59505000000,59505000000,1277200
2008-08-01,59505000000,59505000000,57492000000,57630000000,57630000000,999400
2008-08-04,57619000000,57641000000,55367000000,55609000000,55609000000,1148000
